"uri","date","title","uin"
"http://data.parliament.uk/resources/103552","2006-04-27","Northern Ireland Bill","CD:2006-04-27:218"
"http://data.parliament.uk/resources/103553","2006-04-27","Northern Ireland Bill","CD:2006-04-27:219"
"http://data.parliament.uk/resources/103551","2006-04-26","Deferred Division Local Government (Boundaries) (Northern Ireland) Order 2006","CD:2006-04-26:217"
"http://data.parliament.uk/resources/103550","2006-04-25","Housing Corporation (Delegation) etc. Bill (Programme)","CD:2006-04-25:216"
"http://data.parliament.uk/resources/103548","2006-04-24","Finance (No. 2) Bill","CD:2006-04-24:214"
"http://data.parliament.uk/resources/103549","2006-04-24","Finance (No. 2) Bill","CD:2006-04-24:215"
"http://data.parliament.uk/resources/103546","2006-04-20","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-20:212"
"http://data.parliament.uk/resources/103547","2006-04-20","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-20:213"
"http://data.parliament.uk/resources/103544","2006-04-19","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-19:210"
"http://data.parliament.uk/resources/103545","2006-04-19","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-19:211"
"http://data.parliament.uk/resources/103543","2006-04-18","COMMONS BILL [LORDS] (PROGRAMME)","CD:2006-04-18:209"
"http://data.parliament.uk/resources/103537","2006-03-29","Identity Cards Bill","CD:2006-03-29:203"
"http://data.parliament.uk/resources/103538","2006-03-29","Immigration, Asylum and Nationality Bill (Programme) (No. 3)","CD:2006-03-29:204"
"http://data.parliament.uk/resources/103539","2006-03-29","Immigration, Asylum and Nationality Bill","CD:2006-03-29:205"
"http://data.parliament.uk/resources/103540","2006-03-29","Natural Environment and Rural Communities Bill","CD:2006-03-29:206"
"http://data.parliament.uk/resources/103541","2006-03-29","Consumer Credit Bill (Programme) (No. 2)","CD:2006-03-29:207"
"http://data.parliament.uk/resources/103542","2006-03-29","Identity Cards Bill","CD:2006-03-29:208"
"http://data.parliament.uk/resources/103533","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:199"
"http://data.parliament.uk/resources/103534","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:200"
"http://data.parliament.uk/resources/103535","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:201"
"http://data.parliament.uk/resources/103536","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:202"
"http://data.parliament.uk/resources/103532","2006-03-21","Identity Cards Bill","CD:2006-03-21:198"
"http://data.parliament.uk/resources/103531","2006-03-17","As amended in the Standing Committee, further considered.","CD:2006-03-17:197"
"http://data.parliament.uk/resources/103528","2006-03-16","Identity Cards Bill","CD:2006-03-16:194"
"http://data.parliament.uk/resources/103529","2006-03-16","Terrorism Bill","CD:2006-03-16:195"
"http://data.parliament.uk/resources/103530","2006-03-16","Terrorism Bill","CD:2006-03-16:196"
"http://data.parliament.uk/resources/103526","2006-03-15","Education and Inspections Bill","CD:2006-03-15:192"
"http://data.parliament.uk/resources/103527","2006-03-15","EDUCATION AND INSPECTIONS BILL (PROGRAMME)","CD:2006-03-15:193"
"http://data.parliament.uk/resources/103521","2006-03-14","Animal Welfare Bill","CD:2006-03-14:187"
"http://data.parliament.uk/resources/103522","2006-03-14","Animal Welfare Bill","CD:2006-03-14:188"
"http://data.parliament.uk/resources/103523","2006-03-14","Animal Welfare Bill","CD:2006-03-14:189"
"http://data.parliament.uk/resources/103524","2006-03-14","Animal Welfare Bill","CD:2006-03-14:190"
"http://data.parliament.uk/resources/103525","2006-03-14","Animal Welfare Bill","CD:2006-03-14:191"
"http://data.parliament.uk/resources/103520","2006-03-13","Identity Cards Bill","CD:2006-03-13:186"
"http://data.parliament.uk/resources/103519","2006-03-10","Climate Change and Sustainable Energy Bill","CD:2006-03-10:185"
"http://data.parliament.uk/resources/103518","2006-03-03","PRAYERS","CD:2006-03-03:184"
"http://data.parliament.uk/resources/103516","2006-03-01","Dentistry","CD:2006-03-01:182"
"http://data.parliament.uk/resources/103517","2006-03-01","Cancer Services","CD:2006-03-01:183"
"http://data.parliament.uk/resources/103510","2006-02-28","Government of Wales Bill","CD:2006-02-28:176"
"http://data.parliament.uk/resources/103511","2006-02-28","Government of Wales Bill","CD:2006-02-28:177"
"http://data.parliament.uk/resources/103512","2006-02-28","Government of Wales Bill","CD:2006-02-28:178"
"http://data.parliament.uk/resources/103513","2006-02-28","Government of Wales Bill","CD:2006-02-28:179"
"http://data.parliament.uk/resources/103514","2006-02-28","Government of Wales Bill","CD:2006-02-28:180"
"http://data.parliament.uk/resources/103515","2006-02-28","Government of Wales Bill","CD:2006-02-28:181"
"http://data.parliament.uk/resources/103505","2006-02-27","Government of Wales Bill (Programme) (No. 2)","CD:2006-02-27:171"
"http://data.parliament.uk/resources/103506","2006-02-27","Government of Wales Bill","CD:2006-02-27:172"
"http://data.parliament.uk/resources/103507","2006-02-27","Government of Wales Bill","CD:2006-02-27:173"
"http://data.parliament.uk/resources/103508","2006-02-27","Government of Wales Bill","CD:2006-02-27:174"
"http://data.parliament.uk/resources/103509","2006-02-27","Government of Wales Bill","CD:2006-02-27:175"
"http://data.parliament.uk/resources/103501","2006-02-15","Deferred Division","CD:2006-02-15:167"
"http://data.parliament.uk/resources/103502","2006-02-15","Terrorism Bill","CD:2006-02-15:168"
"http://data.parliament.uk/resources/103503","2006-02-15","Terrorism Bill","CD:2006-02-15:169"
"http://data.parliament.uk/resources/103504","2006-02-15","Terrorism Bill","CD:2006-02-15:170"
"http://data.parliament.uk/resources/103497","2006-02-14","Health Bill","CD:2006-02-14:163"
"http://data.parliament.uk/resources/103498","2006-02-14","Health Bill","CD:2006-02-14:164"
"http://data.parliament.uk/resources/103499","2006-02-14","Health Bill","CD:2006-02-14:165"
"http://data.parliament.uk/resources/103500","2006-02-14","Health Bill","CD:2006-02-14:166"
"http://data.parliament.uk/resources/103492","2006-02-13","Identity Cards Bill","CD:2006-02-13:158"
"http://data.parliament.uk/resources/103493","2006-02-13","Identity Cards Bill","CD:2006-02-13:159"
"http://data.parliament.uk/resources/103494","2006-02-13","Identity Cards Bill","CD:2006-02-13:160"
"http://data.parliament.uk/resources/103495","2006-02-13","Identity Cards Bill","CD:2006-02-13:161"
"http://data.parliament.uk/resources/103496","2006-02-13","Identity Cards Bill","CD:2006-02-13:162"
"http://data.parliament.uk/resources/103491","2006-02-09","Legislative and Regulatory Reform Bill (Programme)","CD:2006-02-09:157"
"http://data.parliament.uk/resources/103487","2006-02-08","Deferred Division","CD:2006-02-08:153"
"http://data.parliament.uk/resources/103488","2006-02-08","Business of the House","CD:2006-02-08:154"
"http://data.parliament.uk/resources/103489","2006-02-08","Opposition Parties (Financial Assistance)","CD:2006-02-08:155"
"http://data.parliament.uk/resources/103490","2006-02-08","Support for Members who have chosen not to take their seats","CD:2006-02-08:156"
"http://data.parliament.uk/resources/103485","2006-02-07","Mental Health Services","CD:2006-02-07:151"
"http://data.parliament.uk/resources/103486","2006-02-07","NHS Reorganisation","CD:2006-02-07:152"
"http://data.parliament.uk/resources/103483","2006-02-01","Police Amalgamations","CD:2006-02-01:149"
"http://data.parliament.uk/resources/103484","2006-02-01","GovernmentŸs 10-year Transport Plan","CD:2006-02-01:150"
"http://data.parliament.uk/resources/103481","2006-01-31","Racial and Religious Hatred Bill","CD:2006-01-31:147"
"http://data.parliament.uk/resources/103482","2006-01-31","Racial and Religious Hatred Bill","CD:2006-01-31:148"
"http://data.parliament.uk/resources/103479","2006-01-30","Government of Wales Bill (Committee of the whole house)","CD:2006-01-30:145"
"http://data.parliament.uk/resources/103480","2006-01-30","Government of Wales Bill (Committee of the whole house)","CD:2006-01-30:146"
"http://data.parliament.uk/resources/103477","2006-01-26","Criminal Defence Service Bill [Lords] (Programme) (No. 2)","CD:2006-01-26:143"
"http://data.parliament.uk/resources/103478","2006-01-26","Criminal Defence Service Bill [Lords]","CD:2006-01-26:144"
"http://data.parliament.uk/resources/103472","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:138"
"http://data.parliament.uk/resources/103473","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:139"
"http://data.parliament.uk/resources/103474","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:140"
"http://data.parliament.uk/resources/103475","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:141"
"http://data.parliament.uk/resources/103476","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:142"
"http://data.parliament.uk/resources/103468","2006-01-23","Government of Wales Bill (Committee of the whole house)","CD:2006-01-23:134"
"http://data.parliament.uk/resources/103469","2006-01-23","Government of Wales Bill (Committee of the whole house)","CD:2006-01-23:135"
"http://data.parliament.uk/resources/103470","2006-01-23","Government of Wales Bill (Committee of the whole house)","CD:2006-01-23:136"
"http://data.parliament.uk/resources/103471","2006-01-23","Government of Wales Bill (Committee of the whole house)","CD:2006-01-23:137"
"http://data.parliament.uk/resources/103467","2006-01-20","Point of Order","CD:2006-01-20:133"
"http://data.parliament.uk/resources/103463","2006-01-19","National Lottery Bill","CD:2006-01-19:129"
"http://data.parliament.uk/resources/103464","2006-01-19","National Lottery Bill","CD:2006-01-19:130"
"http://data.parliament.uk/resources/103465","2006-01-19","National Lottery Bill","CD:2006-01-19:131"
"http://data.parliament.uk/resources/103466","2006-01-19","National Lottery Bill","CD:2006-01-19:132"
"http://data.parliament.uk/resources/103462","2006-01-18","Work and Families Bill","CD:2006-01-18:128"
"http://data.parliament.uk/resources/103459","2006-01-17","Child Support Agency","CD:2006-01-17:125"
"http://data.parliament.uk/resources/103460","2006-01-17","Civil Nuclear Power","CD:2006-01-17:126"
"http://data.parliament.uk/resources/103461","2006-01-17","Civil Nuclear Power","CD:2006-01-17:127"
"http://data.parliament.uk/resources/103458","2006-01-16","Equality Bill [Lords]","CD:2006-01-16:124"
"http://data.parliament.uk/resources/103457","2006-01-12","Crossrail Bill [Instruction No. 2]","CD:2006-01-12:123"
"http://data.parliament.uk/resources/103454","2006-01-11","Electoral Administration Bill","CD:2006-01-11:120"
"http://data.parliament.uk/resources/103455","2006-01-11","Electoral Administration Bill","CD:2006-01-11:121"
"http://data.parliament.uk/resources/103456","2006-01-11","Electoral Administration Bill","CD:2006-01-11:122"
"http://data.parliament.uk/resources/103453","2006-01-09","Government of Wales Bill","CD:2006-01-09:119"
"http://data.parliament.uk/resources/103452","2005-12-15","National Insurance Contributions Bill","CD:2005-12-15:118"
"http://data.parliament.uk/resources/103451","2005-12-14","Deferred Division","CD:2005-12-14:117"
"http://data.parliament.uk/resources/103449","2005-12-06","London Olympics Bill","CD:2005-12-06:115"
"http://data.parliament.uk/resources/103450","2005-12-06","London Olympics Bill","CD:2005-12-06:116"
"http://data.parliament.uk/resources/103448","2005-12-02","Motion to sit in private","CD:2005-12-02:114"
"http://data.parliament.uk/resources/103447","2005-12-01","Council Tax (New Valuation Lists for England) Bill","CD:2005-12-01:113"
"http://data.parliament.uk/resources/103444","2005-11-30","Terrorism (Northern Ireland) Bill","CD:2005-11-30:110"
"http://data.parliament.uk/resources/103445","2005-11-30","Terrorism (Northern Ireland) Bill","CD:2005-11-30:111"
"http://data.parliament.uk/resources/103446","2005-11-30","Terrorism (Northern Ireland) Bill","CD:2005-11-30:112"
"http://data.parliament.uk/resources/103443","2005-11-29","Representation of the People (Reduction of Voting Age)","CD:2005-11-29:109"
"http://data.parliament.uk/resources/103440","2005-11-23","Deferred Division","CD:2005-11-23:106"
"http://data.parliament.uk/resources/103441","2005-11-23","Northern Ireland (Offences) Bill","CD:2005-11-23:107"
"http://data.parliament.uk/resources/103442","2005-11-23","Northern Ireland (Offences) Bill","CD:2005-11-23:108"
"http://data.parliament.uk/resources/103438","2005-11-22","Welfare Reform and Incapacity Benefit","CD:2005-11-22:104"
"http://data.parliament.uk/resources/103439","2005-11-22","Climate Change","CD:2005-11-22:105"
"http://data.parliament.uk/resources/103437","2005-11-21","EQUALITY BILL [LORDS] (PROGRAMME)","CD:2005-11-21:103"
"http://data.parliament.uk/resources/103430","2005-11-16","Deferred Division","CD:2005-11-16:96"
"http://data.parliament.uk/resources/103431","2005-11-16","Immigration, Asylum and Nationality Bill","CD:2005-11-16:97"
"http://data.parliament.uk/resources/103432","2005-11-16","Immigration, Asylum and Nationality Bill","CD:2005-11-16:98"
"http://data.parliament.uk/resources/103433","2005-11-16","Immigration, Asylum and Nationality Bill","CD:2005-11-16:99"
"http://data.parliament.uk/resources/103434","2005-11-16","Immigration, Asylum and Nationality Bill","CD:2005-11-16:100"
"http://data.parliament.uk/resources/103435","2005-11-16","Immigration, Asylum and Nationality Bill","CD:2005-11-16:101"
"http://data.parliament.uk/resources/103436","2005-11-16","Immigration, Asylum and Nationality Bill","CD:2005-11-16:102"
"http://data.parliament.uk/resources/103427","2005-11-15","NHS Finance","CD:2005-11-15:93"
"http://data.parliament.uk/resources/103428","2005-11-15","Licensing Act 2003 (S.I. 2005, No. 2091)","CD:2005-11-15:94"
"http://data.parliament.uk/resources/103429","2005-11-15","Ministerial Code","CD:2005-11-15:95"
"http://data.parliament.uk/resources/103422","2005-11-14","Violent Crime Reduction Bill","CD:2005-11-14:88"
"http://data.parliament.uk/resources/103423","2005-11-14","Violent Crime Reduction Bill","CD:2005-11-14:89"
"http://data.parliament.uk/resources/103424","2005-11-14","Violent Crime Reduction Bill","CD:2005-11-14:90"
"http://data.parliament.uk/resources/103425","2005-11-14","Violent Crime Reduction Bill","CD:2005-11-14:91"
"http://data.parliament.uk/resources/103426","2005-11-14","Violent Crime Reduction Bill","CD:2005-11-14:92"
"http://data.parliament.uk/resources/103417","2005-11-09","Terrorism Bill (Programme) (No. 2)","CD:2005-11-09:83"
"http://data.parliament.uk/resources/103418","2005-11-09","Terrorism Bill","CD:2005-11-09:84"
"http://data.parliament.uk/resources/103419","2005-11-09","Terrorism Bill","CD:2005-11-09:85"
"http://data.parliament.uk/resources/103420","2005-11-09","Terrorism Bill","CD:2005-11-09:86"
"http://data.parliament.uk/resources/103421","2005-11-09","Terrorism Bill","CD:2005-11-09:87"
"http://data.parliament.uk/resources/103415","2005-11-08","Electoral Administration Bill","CD:2005-11-08:81"
"http://data.parliament.uk/resources/103416","2005-11-08","Electoral Administration Bill","CD:2005-11-08:82"
"http://data.parliament.uk/resources/103413","2005-11-07","Council Tax (New Valuation Lists for England) Bill","CD:2005-11-07:79"
"http://data.parliament.uk/resources/103414","2005-11-07","Council Tax (New Valuation Lists for England) Bill","CD:2005-11-07:80"
"http://data.parliament.uk/resources/103410","2005-11-03","Terrorism Bill","CD:2005-11-03:76"
"http://data.parliament.uk/resources/103411","2005-11-03","Terrorism Bill","CD:2005-11-03:77"
"http://data.parliament.uk/resources/103412","2005-11-03","Terrorism Bill","CD:2005-11-03:78"
"http://data.parliament.uk/resources/103407","2005-11-02","Terrorism Bill","CD:2005-11-02:73"
"http://data.parliament.uk/resources/103408","2005-11-02","Terrorism Bill","CD:2005-11-02:74"
"http://data.parliament.uk/resources/103409","2005-11-02","Terrorism Bill","CD:2005-11-02:75"
"http://data.parliament.uk/resources/103406","2005-10-28","Council Tax","CD:2005-10-28:72"
"http://data.parliament.uk/resources/103404","2005-10-26","Terrorism Bill","CD:2005-10-26:70"
"http://data.parliament.uk/resources/103405","2005-10-26","Terrorism Bill","CD:2005-10-26:71"
"http://data.parliament.uk/resources/103403","2005-10-25","Electoral Administration Bill","CD:2005-10-25:69"
"http://data.parliament.uk/resources/103399","2005-10-24","Railtrack","CD:2005-10-24:65"
"http://data.parliament.uk/resources/103400","2005-10-24","Railtrack","CD:2005-10-24:66"
"http://data.parliament.uk/resources/103401","2005-10-24","Licensing Laws","CD:2005-10-24:67"
"http://data.parliament.uk/resources/103402","2005-10-24","Licensing Laws","CD:2005-10-24:68"
"http://data.parliament.uk/resources/103398","2005-10-21","Armed Forces (Parliamentary Approval for Participation in Armed Conflict) Bill","CD:2005-10-21:64"
"http://data.parliament.uk/resources/103395","2005-10-19","Deferred Division","CD:2005-10-19:61"
"http://data.parliament.uk/resources/103396","2005-10-19","Council Tax Revaluation","CD:2005-10-19:62"
"http://data.parliament.uk/resources/103397","2005-10-19","Emergency Preparedness","CD:2005-10-19:63"
"http://data.parliament.uk/resources/103389","2005-10-18","Identity Cards Bill (Programme) (No. 3)","CD:2005-10-18:55"
"http://data.parliament.uk/resources/103390","2005-10-18","Identity Cards Bill","CD:2005-10-18:56"
"http://data.parliament.uk/resources/103391","2005-10-18","Identity Cards Bill","CD:2005-10-18:57"
"http://data.parliament.uk/resources/103392","2005-10-18","Identity Cards Bill","CD:2005-10-18:58"
"http://data.parliament.uk/resources/103393","2005-10-18","Identity Cards Bill","CD:2005-10-18:59"
"http://data.parliament.uk/resources/103394","2005-10-18","Identity Cards Bill","CD:2005-10-18:60"
"http://data.parliament.uk/resources/103387","2005-10-12","Emergency Services (Regionalisation)","CD:2005-10-12:53"
"http://data.parliament.uk/resources/103388","2005-10-12","Tackling Climate Change","CD:2005-10-12:54"
"http://data.parliament.uk/resources/103385","2005-10-11","Natural Environment and Rural Communities Bill","CD:2005-10-11:51"
"http://data.parliament.uk/resources/103386","2005-10-11","Natural Environment and Rural Communities Bill","CD:2005-10-11:52"
"http://data.parliament.uk/resources/103382","2005-10-10","Civil Aviation Bill","CD:2005-10-10:48"
"http://data.parliament.uk/resources/103383","2005-10-10","Civil Aviation Bill","CD:2005-10-10:49"
"http://data.parliament.uk/resources/103384","2005-10-10","Civil Aviation Bill","CD:2005-10-10:50"
"http://data.parliament.uk/resources/103380","2005-07-20","Deferred Division","CD:2005-07-20:46"
"http://data.parliament.uk/resources/103381","2005-07-20","Council Tax","CD:2005-07-20:47"
"http://data.parliament.uk/resources/103378","2005-07-19","Crossrail Bill","CD:2005-07-19:44"
"http://data.parliament.uk/resources/103379","2005-07-19","Crossrail Bill","CD:2005-07-19:45"
"http://data.parliament.uk/resources/103377","2005-07-14","Consumer Credit Bill","CD:2005-07-14:43"
"http://data.parliament.uk/resources/103372","2005-07-13","Administration Committee","CD:2005-07-13:38"
"http://data.parliament.uk/resources/103373","2005-07-13","Administration Committee","CD:2005-07-13:39"
"http://data.parliament.uk/resources/103374","2005-07-13","Administration Committee","CD:2005-07-13:40"
"http://data.parliament.uk/resources/103375","2005-07-13","Administration Committee","CD:2005-07-13:41"
"http://data.parliament.uk/resources/103376","2005-07-13","Administration Committee","CD:2005-07-13:42"
"http://data.parliament.uk/resources/103370","2005-07-12","Tax Credits","CD:2005-07-12:36"
"http://data.parliament.uk/resources/103371","2005-07-12","Licensing Act 2003","CD:2005-07-12:37"
"http://data.parliament.uk/resources/103368","2005-07-11","Racial and Religious Hatred Bill","CD:2005-07-11:34"
"http://data.parliament.uk/resources/103369","2005-07-11","Racial and Religious Hatred Bill","CD:2005-07-11:35"
"http://data.parliament.uk/resources/103364","2005-07-06","Finance Bill","CD:2005-07-06:30"
"http://data.parliament.uk/resources/103365","2005-07-06","Finance Bill","CD:2005-07-06:31"
"http://data.parliament.uk/resources/103366","2005-07-06","Finance Bill","CD:2005-07-06:32"
"http://data.parliament.uk/resources/103367","2005-07-06","Finance Bill","CD:2005-07-06:33"
"http://data.parliament.uk/resources/103363","2005-07-05","Immigration, Asylum and Nationality Bill","CD:2005-07-05:29"
"http://data.parliament.uk/resources/103359","2005-07-04","Local Taxation","CD:2005-07-04:25"
"http://data.parliament.uk/resources/103360","2005-07-04","Local Taxation","CD:2005-07-04:26"
"http://data.parliament.uk/resources/103361","2005-07-04","Government Regulation","CD:2005-07-04:27"
"http://data.parliament.uk/resources/103362","2005-07-04","Government Regulation","CD:2005-07-04:28"
"http://data.parliament.uk/resources/103357","2005-06-29","NHS Dentistry and Primary Health Care","CD:2005-06-29:23"
"http://data.parliament.uk/resources/103358","2005-06-29","Climate Change (G8 Summit)","CD:2005-06-29:24"
"http://data.parliament.uk/resources/103354","2005-06-28","Identity Cards Bill","CD:2005-06-28:20"
"http://data.parliament.uk/resources/103355","2005-06-28","Identity Cards Bill","CD:2005-06-28:21"
"http://data.parliament.uk/resources/103356","2005-06-28","Identity Cards Bill","CD:2005-06-28:22"
"http://data.parliament.uk/resources/103351","2005-06-22","Special Schools and Special Educational Needs","CD:2005-06-22:17"
"http://data.parliament.uk/resources/103352","2005-06-22","Electoral Integrity","CD:2005-06-22:18"
"http://data.parliament.uk/resources/103353","2005-06-22","Electoral Integrity","CD:2005-06-22:19"
"http://data.parliament.uk/resources/103348","2005-06-21","Racial and Religious Hatred Bill","CD:2005-06-21:14"
"http://data.parliament.uk/resources/103349","2005-06-21","Racial and Religious Hatred Bill","CD:2005-06-21:15"
"http://data.parliament.uk/resources/103350","2005-06-21","Racial and Religious Hatred Bill","CD:2005-06-21:16"
"http://data.parliament.uk/resources/103346","2005-06-14","National Lottery Bill","CD:2005-06-14:12"
"http://data.parliament.uk/resources/103347","2005-06-14","National Lottery Bill","CD:2005-06-14:13"
"http://data.parliament.uk/resources/103343","2005-06-13","Finance Bill","CD:2005-06-13:9"
"http://data.parliament.uk/resources/103344","2005-06-13","Finance Bill","CD:2005-06-13:10"
"http://data.parliament.uk/resources/103345","2005-06-13","Finance Bill","CD:2005-06-13:11"
"http://data.parliament.uk/resources/103341","2005-06-08","EU Constitution","CD:2005-06-08:7"
"http://data.parliament.uk/resources/103342","2005-06-08","EU Constitution","CD:2005-06-08:8"
"http://data.parliament.uk/resources/103339","2005-06-06","Natural Environment and Rural Communities Bill","CD:2005-06-06:5"
"http://data.parliament.uk/resources/103340","2005-06-06","Natural Environment and Rural Communities Bill","CD:2005-06-06:6"
"http://data.parliament.uk/resources/103336","2005-05-25","The Economy and Welfare Reform","CD:2005-05-25:2"
"http://data.parliament.uk/resources/103337","2005-05-25","The Economy and Welfare Reform","CD:2005-05-25:3"
"http://data.parliament.uk/resources/103338","2005-05-25","The Economy and Welfare Reform","CD:2005-05-25:4"
"http://data.parliament.uk/resources/103335","2005-05-24","Health and Education","CD:2005-05-24:1"
"http://data.parliament.uk/resources/103333","2005-04-06","Disability Discrimination Bill [Lords]","CD:2005-04-06:154"
"http://data.parliament.uk/resources/103334","2005-04-06","Railways Bill","CD:2005-04-06:155"
"http://data.parliament.uk/resources/103329","2005-04-05","Equality Bill","CD:2005-04-05:150"
"http://data.parliament.uk/resources/103330","2005-04-05","Mental Capacity Bill","CD:2005-04-05:151"
"http://data.parliament.uk/resources/103331","2005-04-05","Mental Capacity Bill","CD:2005-04-05:152"
"http://data.parliament.uk/resources/103332","2005-04-05","Mental Capacity Bill","CD:2005-04-05:153"
"http://data.parliament.uk/resources/103328","2005-03-22","Budget Resolutions and Economic Situation","CD:2005-03-22:149"
"http://data.parliament.uk/resources/103326","2005-03-18","Motions to sit in private","CD:2005-03-18:147"
"http://data.parliament.uk/resources/103327","2005-03-18","Smoking in Public Places (Wales) Bill","CD:2005-03-18:148"
"http://data.parliament.uk/resources/103324","2005-03-16","Budget Resolutions","CD:2005-03-16:145"
"http://data.parliament.uk/resources/103325","2005-03-16","Constitutional Reform Bill [Lords]","CD:2005-03-16:146"
"http://data.parliament.uk/resources/103322","2005-03-15","Inquiries Bill [Lords]","CD:2005-03-15:143"
"http://data.parliament.uk/resources/103323","2005-03-15","Inquiries Bill [Lords]","CD:2005-03-15:144"
"http://data.parliament.uk/resources/103308","2005-03-10","Support For Members Who Have Chosen Not To Take Their Seats","CD:2005-03-10:129"
"http://data.parliament.uk/resources/103309","2005-03-10","Support For Members Who Have Chosen Not To Take Their Seats","CD:2005-03-10:130"
"http://data.parliament.uk/resources/103310","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:131"
"http://data.parliament.uk/resources/103311","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:132"
"http://data.parliament.uk/resources/103312","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:133"
"http://data.parliament.uk/resources/103313","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:134"
"http://data.parliament.uk/resources/103314","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:135"
"http://data.parliament.uk/resources/103315","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:136"
"http://data.parliament.uk/resources/103316","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:137"
"http://data.parliament.uk/resources/103317","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:138"
"http://data.parliament.uk/resources/103318","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:139"
"http://data.parliament.uk/resources/103319","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:140"
"http://data.parliament.uk/resources/103320","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:141"
"http://data.parliament.uk/resources/103321","2005-03-10","Prevention of Terrorism Bill","CD:2005-03-10:142"
"http://data.parliament.uk/resources/103300","2005-03-09","Future of the BBC","CD:2005-03-09:121"
