"uri","date","title","uin"
"http://data.parliament.uk/resources/105063","2012-01-23","Opposition Day: Youth Unemployment and Taxation of Bank Bonuses Motion made and Question proposed","CD:2012-01-23:436"
"http://data.parliament.uk/resources/105056","2012-01-20","That the House sit in private Question put forthwith (Standing Order No. 163).","CD:2012-01-20:429"
"http://data.parliament.uk/resources/105057","2012-01-20","Daylight Saving Bill: Consideration of the Bill, as amended in the Public Bill Committee
Amendment 59 That the Question be now proposed (Standing Order No. 29)","CD:2012-01-20:430"
"http://data.parliament.uk/resources/105058","2012-01-20","Daylight Saving Bill: Consideration of the Bill, as amended in the Public Bill Committee Amendment 59; claim to move the closure (Standing Order No. 36)","CD:2012-01-20:431"
"http://data.parliament.uk/resources/105059","2012-01-20","Daylight Saving Bill: Consideration of the Bill, as amended in the Public Bill Committee Amendment 59 Question accordingly put, That the Amendment be made","CD:2012-01-20:432"
"http://data.parliament.uk/resources/105060","2012-01-20","Daylight Saving Bill: Consideration of the Bill, as amended in the Public Bill Committee Amendment 13 Mr Greg Knight again claimed to move the closure (Standing Order No. 36)","CD:2012-01-20:433"
"http://data.parliament.uk/resources/105061","2012-01-20","Daylight Saving Bill: Consideration of the Bill, as amended in the Public Bill Committee Amendment 13 Question accordingly put, That the Amendment be made.","CD:2012-01-20:434"
"http://data.parliament.uk/resources/105054","2012-01-19","Connecting Europe Facility;That this House takes note of European Union Documents relating to the EC’s draft regulations on the Connecting Europe Facility in the next Multiannual Financial Framework 2014–20,Question put, That the Amd be made.","CD:2012-01-19:427"
"http://data.parliament.uk/resources/105055","2012-01-19","Public Bodies; That the following new Standing Order be made-Question accordingly agreed to.","CD:2012-01-19:428"
"http://data.parliament.uk/resources/105051","2012-01-18","Local Government Finance Bill: Cttee of the whole House (1st allocated day);Clause 1 (Local retention of non-domestic rates);Amendment 20 proposed-Question put, That the Amendment be made.Question accordingly negatived.
","CD:2012-01-18:424"
"http://data.parliament.uk/resources/105052","2012-01-18","Local Government Finance Bill: Cttee of the whole House;(Local retention of non-domestic rates) Amendment 19 proposed; Question put, That the Amendment be made. Question accordingly negatived.","CD:2012-01-18:425"
"http://data.parliament.uk/resources/105053","2012-01-18","Local Government Finance Bill: Cttee of the whole House;(Local retention of non-domestic rates) Amd 39 proposed;Question accordingly negatived.","CD:2012-01-18:426"
"http://data.parliament.uk/resources/105049","2012-01-16","Opposition Day: Individual voter registration;according to the EC there are currently up to 8.5 million electors missing from the UK electoral register;that  shift to individual registration is the biggest change to electoral matters  
","CD:2012-01-16:422"
"http://data.parliament.uk/resources/105050","2012-01-16","Opposition Day: NHS (Privae Sector) there is an important role for the private sector in supporting the delivery of NHS care;that the Govt  revise its proposed cap on  level of private income that can be generated by NHS hospitals.
","CD:2012-01-16:423"
"http://data.parliament.uk/resources/105045","2012-01-11","Local government finance bill (carry-over), Question accordingly agreed to
","CD:2012-01-11:418"
"http://data.parliament.uk/resources/105046","2012-01-11","Trade Union Officials (Refund of Pay to Employers): Motion for leave to bring in a Bill (SO No. 23), Question accordingly negatived.","CD:2012-01-11:419"
"http://data.parliament.uk/resources/105047","2012-01-11","Opp Day: (Un-allotted day) Rail fares and the cost of living;increases to rail and bus fares and the high cost of fuel are significantly increasing the transport sector’s contribution to the cost of living crisis, Question put.","CD:2012-01-11:420"
"http://data.parliament.uk/resources/105048","2012-01-11","Opp Day: Energy prices and the cost of living,(Standing Order No. 36),Question accordingly put, Question accordingly negatived","CD:2012-01-11:421"
"http://data.parliament.uk/resources/105041","2012-01-10","Local Government Finance Bill: Second Reading","CD:2012-01-10:414"
"http://data.parliament.uk/resources/105042","2012-01-10","Local Government Finance Bill (Programme)","CD:2012-01-10:415"
"http://data.parliament.uk/resources/105043","2012-01-10","Local Government Finance Bill (Money)","CD:2012-01-10:416"
"http://data.parliament.uk/resources/105044","2012-01-10","Local Government Finance Bill (Ways and Means)","CD:2012-01-10:417"
"http://data.parliament.uk/resources/105039","2011-12-14","Motion: Carry-over (bills brought in upon a ways and means resolution) amendments to Standing Orders","CD:2011-12-14:412"
"http://data.parliament.uk/resources/105040","2011-12-14","Opposition Day: effect of government policies on unemployment","CD:2011-12-14:413"
"http://data.parliament.uk/resources/105038","2011-12-13","Opposition Day: That this House commends the Prime Minister on his refusal at the European Council to sign up to a Treaty without safeguards for the UK","CD:2011-12-13:411"
"http://data.parliament.uk/resources/105037","2011-12-08","Opposition Day: Public Sector Pensions Motion calls on the Government to reverse its unfair changes to public sector pensions","CD:2011-12-08:410"
"http://data.parliament.uk/resources/105036","2011-12-07","Private Bills: London Local Authorities Bill: Consideration of Bill, as amended Amendment 9 proposed Question put, That the Amendment be made","CD:2011-12-07:409"
"http://data.parliament.uk/resources/105035","2011-12-06","Motion - Government : That this House has considered the matter of the economy Motion made and Question proposed","CD:2011-12-06:408"
"http://data.parliament.uk/resources/105034","2011-12-05","Backbench Business: Ministerial statements; to make all important announcements to Parliament not elsewhere when Parliament is sitting; for minor breaches the Speaker to take appropriate steps, in serious cases refer to Standards and Privileges","CD:2011-12-05:407"
"http://data.parliament.uk/resources/105032","2011-11-30","Hairdressers Registration (Amendment): Motion for leave to bring in a Bill (Standing Order No. 23) to amend the Hairdressers (Registration) Act 1964 to provide for the mandatory registration of hairdressers with the Hairdressing Council","CD:2011-11-30:405"
"http://data.parliament.uk/resources/105033","2011-11-30","Opposition Day: That this House believes that the Government is out of touch and does not understand the impact of its policies, on children, parents, women and hard-working families; these policies have squeezed households’ living standards","CD:2011-11-30:406"
"http://data.parliament.uk/resources/105030","2011-11-29","Terrorism Prevention and Investigation Measures Bill: Consideration of Lords AmendmentsLords Amendment 11 Amendment (a) moved","CD:2011-11-29:403"
"http://data.parliament.uk/resources/105031","2011-11-29","Public Bodies Bill [Lords]: Consideration of Lords Message Amendment proposed, in line 2, to leave out ‘agrees’ and insert ‘disagrees’That the Amendment be made (Question already proposed from the Chair (Standing Order No. 83G(2)).","CD:2011-11-29:404"
"http://data.parliament.uk/resources/105029","2011-11-25","Motion made that the House sit in private. Question put forthwith (Standing Order No. 163).","CD:2011-11-25:402"
"http://data.parliament.uk/resources/105025","2011-11-23","Schengen Governance: That this House takes note of European Union Document No. 14357/11, etc","CD:2011-11-23:398"
"http://data.parliament.uk/resources/105026","2011-11-23","Opposition Day: notes UK growth is flatlining before the Eurozone crisis, youth unemployment is a million; Government borrowing is  higher; calls for tax on bank bonuses; bring forward  investment; reverse the VAT increase; one-year NI tax break","CD:2011-11-23:399"
"http://data.parliament.uk/resources/105027","2011-11-23","Opposition Day: Government Cuts to the Feed-In Tariff for Solar Power
 Question put, That the original words stand part of the Question (Standing Order No. 31(2) and Order, 14 November).","CD:2011-11-23:400"
"http://data.parliament.uk/resources/105028","2011-11-23","Opposition Day: Government Cuts to the Feed-In Tariff for Solar Power Question, That the proposed words be there added, put forthwith (Standing Order No. 31(2) and Order, 14 November).","CD:2011-11-23:401"
"http://data.parliament.uk/resources/105024","2011-11-22","Opposition Day Pensioners and Winter Fuel Payments calls on the Government to review Winter Fuel Payments and VAT, and to announce in the Chancellor’s Autumn Statement urgent steps to ease the burden on pensioner households","CD:2011-11-22:397"
"http://data.parliament.uk/resources/105022","2011-11-14","Education Bill: Consideration of Lords Amendments;Lords Amendments 1 to 26 agreed to;Lords Amendment 27 made,Question accordingly negatived.","CD:2011-11-14:395"
"http://data.parliament.uk/resources/105023","2011-11-14","Education Bill: Consideration of Lords Amendments;Lords Amendment 36, Question put, That the Amendment be made;Question accordingly negatived","CD:2011-11-14:396"
"http://data.parliament.uk/resources/105020","2011-11-09","Opposition Day, concern at the reduction in the level of security and border checks at UK entry in summer 2011 the Government to publish immediately all relevant Home Office submissions to Ministers, together with the instructions from Ministers to U","CD:2011-11-09:393"
"http://data.parliament.uk/resources/105021","2011-11-09","Opposition Day, government policies of cutting spending and raising taxes too far and too fast resulted in the UK economy flat-lining for 12 months","CD:2011-11-09:394"
"http://data.parliament.uk/resources/105019","2011-11-07","Localism Bill: Consideration of Lords Amendments Amendment (a) moved Question put, That the Amendment be made","CD:2011-11-07:392"
"http://data.parliament.uk/resources/105014","2011-11-02","Legal Aid, Sentencing and Punishment of Offenders Bill: Further consideration of the Bill, as amended in the Public Bill Committee (3rd allocated day) New Clause NC17 Question put, That the Clause be read a second time","CD:2011-11-02:387"
"http://data.parliament.uk/resources/105015","2011-11-02","Legal Aid, Sentencing and Punishment of Offenders Bill: Further consideration of the Bill, as amended in the Public Bill Committee (3rd allocated day) Amendment 116 proposed Question put, That the Amendment be made","CD:2011-11-02:388"
"http://data.parliament.uk/resources/105016","2011-11-02","Legal Aid, Sentencing and Punishment of Offenders Bill: Further consideration of the Bill, as amended in the Public Bill Committee (3rd allocated day) Amendment 21 proposed That the Amendment be made (Question already proposed from the Chair).","CD:2011-11-02:389"
"http://data.parliament.uk/resources/105017","2011-11-02","Legal Aid, Sentencing and Punishment of Offenders Bill: Further consideration of the Bill, as amended in the Public Bill Committee (3rd allocated day) That Amendment 163 be made (Amendment selected by the Deputy Speaker for separate decision)","CD:2011-11-02:390"
"http://data.parliament.uk/resources/105018","2011-11-02","Legal Aid, Sentencing and Punishment of Offenders Bill: Third Reading Motion made and Question put, That the Bill be now read the third time","CD:2011-11-02:391"
"http://data.parliament.uk/resources/105010","2011-11-01","Legal Aid, Sentencing and Punishment of Offenders Bill: Consideration of the Bill, as amended in the Public Bill Committee (2nd allocated day) New Clause NC30 be read a second time","CD:2011-11-01:383"
"http://data.parliament.uk/resources/105011","2011-11-01","Legal Aid, Sentencing and Punishment of Offenders Bill: Consideration of the Bill, as amended in the Public Bill Committee (2nd allocated day) Amendment (e) proposed Question put, That the Amendment be made","CD:2011-11-01:384"
"http://data.parliament.uk/resources/105012","2011-11-01","Legal Aid, Sentencing and Punishment of Offenders Bill: Consideration of the Bill, as amended in the Public Bill Committee (2nd allocated day) That Amendment (a) be made (Amendment selected by the Speaker for separate decision","CD:2011-11-01:385"
"http://data.parliament.uk/resources/105013","2011-11-01","Legal Aid, Sentencing and Punishment of Offenders Bill: Consideration of the Bill, as amended in the Public Bill Committee (2nd allocated day)  New Clause NC26 be added to the Bill (Question necessary to bring to a decision).","CD:2011-11-01:386"
"http://data.parliament.uk/resources/105006","2011-10-31","Legal Aid, Sentencing and Punishment of Offenders Bill (Programme) (No. 2) Motion made and Question put, That the Order of 29 June 2011 (Legal Aid, Sentencing and Punishment of Offenders Bill (Programme)) be varied","CD:2011-10-31:379"
"http://data.parliament.uk/resources/105007","2011-10-31","Legal Aid, Sentencing and Punishment of Offenders Bill: Consideration of the Bill, as amended in the Public Bill Committee (1st allocated day); That Amendment 92 be made (Amendment selected by the Speaker for separate decision","CD:2011-10-31:380"
"http://data.parliament.uk/resources/105008","2011-10-31","Legal Aid, Sentencing and Punishment of Offenders Bill: Consideration of the Bill, as amended in the Public Bill Committee (1st allocated day); That Amendment 74 be made (Amendment selected by the Speaker for separate decision)","CD:2011-10-31:381"
"http://data.parliament.uk/resources/105009","2011-10-31","Legal Aid, Sentencing and Punishment of Offenders Bill: Consideration of the Bill, as amended in the Public Bill Committee (1st allocated day); That Amendment 142 be made (Amendment selected by the Speaker for separate decision)","CD:2011-10-31:382"
"http://data.parliament.uk/resources/105004","2011-10-26","Opposition Day: Leader of the Opposition; Government’s Record on the NHS","CD:2011-10-26:377"
"http://data.parliament.uk/resources/105005","2011-10-26","Opposition Day: Leader of the Opposition; Government’s Record on Environmental Protection and Green Growth","CD:2011-10-26:378"
"http://data.parliament.uk/resources/105000","2011-10-25","Public Bodies Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee; Amendment 32 proposed Question put, That the Amendment be made","CD:2011-10-25:373"
"http://data.parliament.uk/resources/105001","2011-10-25","Public Bodies Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee;  That Amendment 33 be made (Amendment selected by the Speaker for separate decision)","CD:2011-10-25:374"
"http://data.parliament.uk/resources/105002","2011-10-25","Public Bodies Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Committee;  That Amendment 2 be made (Question already proposed from the Chair)","CD:2011-10-25:375"
"http://data.parliament.uk/resources/105003","2011-10-25","Public Bodies Bill [Lords]: Third Reading; Motion made and Question put, That the Bill be now read the third time","CD:2011-10-25:376"
"http://data.parliament.uk/resources/104999","2011-10-24","National Referendum on the EU; Motion that a Bill provide for a national referendum on whether the United Kingdom should remain a member of the European Union on the current terms; leave the European Union; or, re-negotiate the terms of its membershi","CD:2011-10-24:372"
"http://data.parliament.uk/resources/104998","2011-10-21","Equality and Diversity (Reform) Bill: Second Reading Motion made and Question put, That the Equality and Diversity (Reform) Bill be read a second time","CD:2011-10-21:371"
"http://data.parliament.uk/resources/104996","2011-10-19","Adjournment of the house (november 2011, christmas and february 2012)","CD:2011-10-19:369"
"http://data.parliament.uk/resources/104997","2011-10-19","Armed Forces Bill: Consideration of Lords Amendments Motion made and Question put, That this House disagrees with the Lords in their Amendment 6","CD:2011-10-19:370"
"http://data.parliament.uk/resources/104994","2011-10-18","Pensions Bill: Consideration of the Bill, Amendment 3 Question put, That the Amendment be made","CD:2011-10-18:367"
"http://data.parliament.uk/resources/104995","2011-10-18","Pensions Bill: Third Reading Question, That the Bill be now read the third time, put forthwith (Standing Order No. 83E)","CD:2011-10-18:368"
"http://data.parliament.uk/resources/104993","2011-10-13","Hand-held electronic devices in the Chamber; Amendment (a), leave out from 'used in the Chamber’ to end and add ‘ to receive and send urgent messages, as a substitute for paper speaking notes and to refer to documents’ That the amendment be made","CD:2011-10-13:366"
"http://data.parliament.uk/resources/104991","2011-10-12","Tribunals and Inquiries,-That the draft First-tier Tribunal (Immigration and Asylum Chamber) Fees Order 2011, which was laid before this House on 12 July, be approved.","CD:2011-10-12:364"
"http://data.parliament.uk/resources/104992","2011-10-12","Opposition Day: Leader of the Opposition (Un-allotted day (Standing Order No. 14)) Jobs and Growth in the UK Economy That the Question be now put","CD:2011-10-12:365"
"http://data.parliament.uk/resources/104986","2011-10-11","Protection of Freedoms Bill: Further consideration of the Bill, as amended in the PBC That New Clause NC16 be read a second time (Question already proposed from the Chair)","CD:2011-10-11:359"
"http://data.parliament.uk/resources/104987","2011-10-11","Protection of Freedoms Bill: Further consideration of the Bill, as amended in the PBC New Clause NC18 That the Clause be read a second time","CD:2011-10-11:360"
"http://data.parliament.uk/resources/104988","2011-10-11","Protection of Freedoms Bill: Further consideration of the Bill, as amended in the PBC That Amendment 111 be made (Amendment selected by the Speaker for separate decision)","CD:2011-10-11:361"
"http://data.parliament.uk/resources/104989","2011-10-11","Protection of Freedoms Bill: Third Reading Motion made and Question put, That the Bill be now read the third time.","CD:2011-10-11:362"
"http://data.parliament.uk/resources/104990","2011-10-11","Question put forthwith (Standing Order No. 119(11)), takes note of EU Document No. 9776/11 on  assistance to Portugal, and No. 9777/11 on assistance to Ireland; welcomes that the EFSM will cease to exist when the ESM is operational in July 2013","CD:2011-10-11:363"
"http://data.parliament.uk/resources/104981","2011-10-10","Protection of Freedoms Bill (Programme) (No. 3) Motion made and Question proposed, That the Order of 1 March 2011 be varied;Proceedings of 3rd reading;Question put, That the Amendment be made.","CD:2011-10-10:354"
"http://data.parliament.uk/resources/104982","2011-10-10","Protection of Freedoms Bill (Programme) (No. 3) Main Question put;Question accordingly agreed to.","CD:2011-10-10:355"
"http://data.parliament.uk/resources/104983","2011-10-10","Protection of Freedoms Bill: Consideration of the Bill, as amended in the PBC;Amd 89 proposed;Question accordingly negatived.","CD:2011-10-10:356"
"http://data.parliament.uk/resources/104984","2011-10-10","Protection of Freedoms Bill: Consideration of the Bill, as amended in the PBC (1st allocated day);That Amendment 108 be made;Question accordingly negatived.","CD:2011-10-10:357"
"http://data.parliament.uk/resources/104985","2011-10-10","Protection of Freedoms Bill: Consideration of the Bill, as amended in the PBC; New Clause NC15 read 1st time;Question put, That the Clause be read  2nd time;Question accordingly negatived","CD:2011-10-10:358"
"http://data.parliament.uk/resources/104977","2011-09-14","Access to a Lawyer; (Standing Order No. 41A).Hse takes note of EU Document No. 11497/11 and Addenda 1 and 2 
","CD:2011-09-14:350"
"http://data.parliament.uk/resources/104978","2011-09-14","Energy Bill [Lords]: Consideration of the Bill, as amended in the Public Bill Cmttee;New Clause NC1;Question proposed, That the Clause be read a 2nd time;Question accordingly negatived","CD:2011-09-14:351"
"http://data.parliament.uk/resources/104979","2011-09-14","Energy Bill [Lords]: Consideration of the Bill, as amended in the PB Cmittee (resumed) That Amendment 4 be made;Question accordingly negatived.
","CD:2011-09-14:352"
"http://data.parliament.uk/resources/104980","2011-09-14","
Energy Bill [Lords]: Consideration of the Bill, as amended in the PB Cmittee;That Amendment 47 be made;Question accordingly negatived","CD:2011-09-14:353"
"http://data.parliament.uk/resources/104975","2011-09-13","Opposition Day: Opportunities for the Next Generation (Standing Order No. 14) The House Divided","CD:2011-09-13:348"
"http://data.parliament.uk/resources/104976","2011-09-13","Opposition Day: Careers Service for Young People (Standing Order No. 14) The House Divided","CD:2011-09-13:349"
"http://data.parliament.uk/resources/104972","2011-09-12","Police Reform and Social Responsibility Bill: Consideration of Lords Amendments;Motion made and Question put;Question accordingly agreed to","CD:2011-09-12:345"
"http://data.parliament.uk/resources/104973","2011-09-12","Police Reform and Social Responsibility Bill: Consideration of Lords Amendments 
Amendment 6   (Standing Order No. 83F(5)) accordingly disagreed to","CD:2011-09-12:346"
"http://data.parliament.uk/resources/104974","2011-09-12","Police Reform and Social Responsibility Bill: Consideration of Lords Amd;Motion made and Question put, House disagrees with the Lords  Amendment ndment 98 accordingly agreed to","CD:2011-09-12:347"
"http://data.parliament.uk/resources/104971","2011-09-09","Legislation (Territorial Extent) Bill: 3rd  Reading-Motion made and Question put, That the Bill be now read the third time;Question accordingly negatived","CD:2011-09-09:344"
"http://data.parliament.uk/resources/104970","2011-09-08","Fixed-Term Parliaments Bill: Consideration of Lords Message;That this House insists on its disagreement with the Lords in their Amendments Nos-Question accordingly agreed to","CD:2011-09-08:343"
"http://data.parliament.uk/resources/104966","2011-09-07","Health and Social Care (Re-Committed) Bill: Further consideration of the Bill, as amended in the Public Bill Committee; Amendment 1221 proposed.-(Nadine Dorries.) Question put, That the Amendment be made.","CD:2011-09-07:339"
"http://data.parliament.uk/resources/104967","2011-09-07","Health and Social Care (Re-Committed) Bill: Further consideration of the Bill, as amended in the Public Bill Committee; That Amendment 1176 be made (Amendment selected by the Speaker for separate decision).","CD:2011-09-07:340"
"http://data.parliament.uk/resources/104968","2011-09-07","Health and Social Care (Re-Committed) Bill: Further consideration of the Bill, as amended in the Public Bill Committee; That Amendment 7 be made (Amendment selected by the Speaker for separate decision).-(","CD:2011-09-07:341"
"http://data.parliament.uk/resources/104969","2011-09-07","Health and Social Care (Re-Committed) Bill: Third Reading; Question, That the Bill be now read the third time, put forthwith (Standing Order No. 83E).","CD:2011-09-07:342"
"http://data.parliament.uk/resources/104962","2011-09-06","Health and Social Care Bill (Programme) (No. 3) Motion made and Question put, That the Order of 31 January 2011 as supplemented by the Order of 21 June 2011  be varied","CD:2011-09-06:335"
"http://data.parliament.uk/resources/104963","2011-09-06","Health and Social Care (Re-Committed) Bill: Consideration of the Bill, as amended in the Public Bill Committee New Clause NC2 Question put, That the Clause be read a second time.","CD:2011-09-06:336"
"http://data.parliament.uk/resources/104964","2011-09-06","Health and Social Care (Re-Committed) Bill: Consideration of the Bill, as amended in the Public Bill Committee; That Amendment 10 be made (Amendment selected by the Speaker for separate decision)","CD:2011-09-06:337"
"http://data.parliament.uk/resources/104965","2011-09-06","Health and Social Care (Re-Committed) Bill: Consideration of the Bill, as amended in the Public Bill Committee; Amendment 1165 proposed","CD:2011-09-06:338"
"http://data.parliament.uk/resources/104959","2011-09-05","Terrorism Prevention and Investigation Measures Bill: Consideration of the Bill, as amended in the Public Bill Committee; Question put (Standing Order No. 83E) That New Clause NC1 be read a second time","CD:2011-09-05:332"
"http://data.parliament.uk/resources/104960","2011-09-05","Terrorism Prevention and Investigation Measures Bill: Consideration of the Bill, as amended in the Public Bill Committee; That Amendment 20 be made (Amendment selected by the Speaker for separate decision)","CD:2011-09-05:333"
"http://data.parliament.uk/resources/104961","2011-09-05","Terrorism Prevention and Investigation Measures Bill: Third Reading Motion made and Question put, That the Bill be now read the third time","CD:2011-09-05:334"
"http://data.parliament.uk/resources/104955","2011-07-18","National Policy Statements. Question put, That this House takes note of and approves the National Policy Statement for Nuclear Power Generation (EN-6), which was laid before this House on 23 June.","CD:2011-07-18:328"
"http://data.parliament.uk/resources/104956","2011-07-18","Business of the House.Motion made and Question put forthwith, That, at this day’s sitting, the Motion in the name of Sir George Young relating to Draft Financial Services Bill (Joint Committee) shall be proceeded with, though opposed, until any hour.","CD:2011-07-18:329"
"http://data.parliament.uk/resources/104957","2011-07-18","Motion made and Question put forthwith, That, at this day’s sitting, Standing Order No. 41A (Deferred divisions) shall not apply to the Motion in the name of Sir George Young relating to Draft Financial Services Bill (Joint Committee).","CD:2011-07-18:330"
"http://data.parliament.uk/resources/104958","2011-07-18","Draft Financial Services Bill (Joint Committee). The House resumed the debate. Mr Alistair Carmichael claimed to move the closure (Standing Order No. 36). Question put, That the Question be now put.","CD:2011-07-18:331"
"http://data.parliament.uk/resources/104954","2011-07-14","Sovereign Grant Bill: Committee of the whole House Amendment 8 proposed Question put, That the Amendment be made","CD:2011-07-14:327"
"http://data.parliament.uk/resources/104950","2011-07-13","Equality Act 2010 (Work on Ships and Hovercraft) Regulations 2011;Question accordingly agreed to.","CD:2011-07-13:323"
"http://data.parliament.uk/resources/104951","2011-07-13","That the draft Equality Act 2010 (Specific Duties) Regulations 2011, which were laid before this House on 27 June, be approved.","CD:2011-07-13:324"
"http://data.parliament.uk/resources/104952","2011-07-13","Youth Employment: Motion for leave to bring in a Bill to establish a programme to provide training and employment opportunities for unemployed young people between the ages of 16 and 25 (SO No. 23)","CD:2011-07-13:325"
"http://data.parliament.uk/resources/104953","2011-07-13","Fixed-Term Parliaments Bill: Consideration of Lords Amendments,Motion made and Question put, That this House disagrees with the Lords in their Amendment 1, Question accordingly agreed to.","CD:2011-07-13:326"
"http://data.parliament.uk/resources/104948","2011-07-12","Public Bodies Bill [Lords]: 2R. Question put, That the Amendment be made.","CD:2011-07-12:321"
"http://data.parliament.uk/resources/104949","2011-07-12","Public Bodies Bill [Lords]: Remaining stages.","CD:2011-07-12:322"
"http://data.parliament.uk/resources/104945","2011-07-11","European Union Bill: Consideration of Lords Amendments,Question put, That the Amendment be made,Question accordingly agreed to.","CD:2011-07-11:318"
"http://data.parliament.uk/resources/104946","2011-07-11","European Union Bill: Consideration of Lords Amendments,Motion made and Question put, That this House disagrees with Lords Amendment 15, Lords Amendment 15 accordingly disagreed to.","CD:2011-07-11:319"
"http://data.parliament.uk/resources/104947","2011-07-11","S.I Motion for Approval;Motion made and Question put forthwith (SO No. 118(6),That the draft International Monetary Fund (Increase in Subscription) Order 2011, be approved","CD:2011-07-11:320"
"http://data.parliament.uk/resources/104941","2011-07-05","Finance (No. 3) Bill: Further consideration of the Bill, as amended in the Committee and in the Public Bill Committee (third day). Amendment 13 proposed. Question put, That the Amendment be made.","CD:2011-07-05:314"
"http://data.parliament.uk/resources/104942","2011-07-05","Finance (No. 3) Bill: Further consideration of the Bill, as amended in the Committee and in the Public Bill Committee (third day). Amendment 31 proposed. Question put, That the Amendment be made.","CD:2011-07-05:315"
