"uri","date","title","uin"
"http://data.parliament.uk/resources/103024","2004-05-24","Civil Contingencies Bill","CD:2004-05-24:186"
"http://data.parliament.uk/resources/103025","2004-05-24","Civil Contingencies Bill","CD:2004-05-24:187"
"http://data.parliament.uk/resources/103020","2004-05-21","Town and Country Planning (Telecommunications Masts) Bill","CD:2004-05-21:182"
"http://data.parliament.uk/resources/103019","2004-05-19","Pensions Bill","CD:2004-05-19:181"
"http://data.parliament.uk/resources/103017","2004-05-18","Pensions Bill (Programme) (No. 3)","CD:2004-05-18:179"
"http://data.parliament.uk/resources/103018","2004-05-18","Pensions Bill","CD:2004-05-18:180"
"http://data.parliament.uk/resources/103014","2004-05-17","Iraq","CD:2004-05-17:176"
"http://data.parliament.uk/resources/103015","2004-05-17","Local Government Finance","CD:2004-05-17:177"
"http://data.parliament.uk/resources/103016","2004-05-17","Local Government Finance","CD:2004-05-17:178"
"http://data.parliament.uk/resources/103013","2004-05-14","House Motion","CD:2004-05-14:175"
"http://data.parliament.uk/resources/103011","2004-05-13","Child Trust Funds Bill (Programme) (No. 3)","CD:2004-05-13:173"
"http://data.parliament.uk/resources/103012","2004-05-13","Child Trust Funds Bill","CD:2004-05-13:174"
"http://data.parliament.uk/resources/103009","2004-05-12","Deferred Division","CD:2004-05-12:171"
"http://data.parliament.uk/resources/103010","2004-05-12","Age-Related Payments Bill","CD:2004-05-12:172"
"http://data.parliament.uk/resources/103002","2004-05-11","Housing Bill (Programme) (No. 2)","CD:2004-05-11:164"
"http://data.parliament.uk/resources/103003","2004-05-11","Housing Bill","CD:2004-05-11:165"
"http://data.parliament.uk/resources/103004","2004-05-11","Housing Bill","CD:2004-05-11:166"
"http://data.parliament.uk/resources/103005","2004-05-11","Housing Bill","CD:2004-05-11:167"
"http://data.parliament.uk/resources/103006","2004-05-11","Housing Bill","CD:2004-05-11:168"
"http://data.parliament.uk/resources/103007","2004-05-11","Visitor Facilities","CD:2004-05-11:169"
"http://data.parliament.uk/resources/103008","2004-05-11","Visitor Facilities","CD:2004-05-11:170"
"http://data.parliament.uk/resources/102999","2004-05-06","Armed Forces (Pensions and Compensation) Bill","CD:2004-05-06:161"
"http://data.parliament.uk/resources/103000","2004-05-06","Armed Forces (Pensions and Compensation) Bill","CD:2004-05-06:162"
"http://data.parliament.uk/resources/103001","2004-05-06","Armed Forces (Pensions and Compensation) Bill","CD:2004-05-06:163"
"http://data.parliament.uk/resources/102997","2004-05-05","Housing","CD:2004-05-05:159"
"http://data.parliament.uk/resources/102998","2004-05-05","Housing","CD:2004-05-05:160"
"http://data.parliament.uk/resources/102995","2004-05-04","Scottish Parliament (Constituencies) Bill","CD:2004-05-04:157"
"http://data.parliament.uk/resources/102996","2004-05-04","Scottish Parliament (Constituencies) Bill","CD:2004-05-04:158"
"http://data.parliament.uk/resources/102992","2004-04-29","Planning and Compulsory Purchase Bill","CD:2004-04-29:154"
"http://data.parliament.uk/resources/102993","2004-04-29","Planning and Compulsory Purchase Bill","CD:2004-04-29:155"
"http://data.parliament.uk/resources/102994","2004-04-29","Animal and Plant Diseases","CD:2004-04-29:156"
"http://data.parliament.uk/resources/102989","2004-04-28","Finance Bill","CD:2004-04-28:151"
"http://data.parliament.uk/resources/102990","2004-04-28","Finance Bill","CD:2004-04-28:152"
"http://data.parliament.uk/resources/102991","2004-04-28","Finance Bill","CD:2004-04-28:153"
"http://data.parliament.uk/resources/102986","2004-04-27","Finance Bill","CD:2004-04-27:148"
"http://data.parliament.uk/resources/102987","2004-04-27","Finance Bill","CD:2004-04-27:149"
"http://data.parliament.uk/resources/102988","2004-04-27","Finance Bill","CD:2004-04-27:150"
"http://data.parliament.uk/resources/102980","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:142"
"http://data.parliament.uk/resources/102981","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:143"
"http://data.parliament.uk/resources/102982","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:144"
"http://data.parliament.uk/resources/102983","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:145"
"http://data.parliament.uk/resources/102984","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:146"
"http://data.parliament.uk/resources/102985","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:147"
"http://data.parliament.uk/resources/102979","2004-04-23","Protective Headgear for Young Cyclists Bill","CD:2004-04-23:141"
"http://data.parliament.uk/resources/102975","2004-04-22","Points of Order","CD:2004-04-22:137"
"http://data.parliament.uk/resources/102976","2004-04-22","Security Screen","CD:2004-04-22:138"
"http://data.parliament.uk/resources/102977","2004-04-22","Security Screen","CD:2004-04-22:139"
"http://data.parliament.uk/resources/102978","2004-04-22","Security Screen","CD:2004-04-22:140"
"http://data.parliament.uk/resources/102972","2004-04-21","Doctors' Hours","CD:2004-04-21:134"
"http://data.parliament.uk/resources/102973","2004-04-21","London","CD:2004-04-21:135"
"http://data.parliament.uk/resources/102974","2004-04-21","London","CD:2004-04-21:136"
"http://data.parliament.uk/resources/102971","2004-04-20","Finance Bill","CD:2004-04-20:133"
"http://data.parliament.uk/resources/102964","2004-04-19","Planning and Compulsory Purchase Bill (Programme) (No. 2)","CD:2004-04-19:126"
"http://data.parliament.uk/resources/102965","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:127"
"http://data.parliament.uk/resources/102966","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:128"
"http://data.parliament.uk/resources/102967","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:129"
"http://data.parliament.uk/resources/102968","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:130"
"http://data.parliament.uk/resources/102969","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:131"
"http://data.parliament.uk/resources/102970","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:132"
"http://data.parliament.uk/resources/102958","2004-03-31","Higher Education Bill (Programme) (No. 4)","CD:2004-03-31:120"
"http://data.parliament.uk/resources/102959","2004-03-31","Higher Education Bill","CD:2004-03-31:121"
"http://data.parliament.uk/resources/102960","2004-03-31","Higher Education Bill","CD:2004-03-31:122"
"http://data.parliament.uk/resources/102961","2004-03-31","Higher Education Bill","CD:2004-03-31:123"
"http://data.parliament.uk/resources/102962","2004-03-31","Higher Education Bill","CD:2004-03-31:124"
"http://data.parliament.uk/resources/102963","2004-03-31","Higher Education Bill","CD:2004-03-31:125"
"http://data.parliament.uk/resources/102954","2004-03-30","Immigration Entry Clearance Standards","CD:2004-03-30:116"
"http://data.parliament.uk/resources/102955","2004-03-30","EU Constitution Referendum","CD:2004-03-30:117"
"http://data.parliament.uk/resources/102956","2004-03-30","EU Constitution Referendum","CD:2004-03-30:118"
"http://data.parliament.uk/resources/102957","2004-03-30","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-30:119"
"http://data.parliament.uk/resources/102950","2004-03-29","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-29:112"
"http://data.parliament.uk/resources/102951","2004-03-29","Employment Relations Bill","CD:2004-03-29:113"
"http://data.parliament.uk/resources/102952","2004-03-29","Employment Relations Bill","CD:2004-03-29:114"
"http://data.parliament.uk/resources/102953","2004-03-29","Employment Relations Bill","CD:2004-03-29:115"
"http://data.parliament.uk/resources/102949","2004-03-26","Genetically Modified Organisms Bill","CD:2004-03-26:111"
"http://data.parliament.uk/resources/102948","2004-03-25","Employment Relations Bill (Programme) (No. 3)","CD:2004-03-25:110"
"http://data.parliament.uk/resources/102944","2004-03-24","Deferred Division","CD:2004-03-24:106"
"http://data.parliament.uk/resources/102945","2004-03-24","Post Office Services","CD:2004-03-24:107"
"http://data.parliament.uk/resources/102946","2004-03-24","Post Office Services","CD:2004-03-24:108"
"http://data.parliament.uk/resources/102947","2004-03-24","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-24:109"
"http://data.parliament.uk/resources/102935","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:97"
"http://data.parliament.uk/resources/102936","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:98"
"http://data.parliament.uk/resources/102937","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:99"
"http://data.parliament.uk/resources/102938","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:100"
"http://data.parliament.uk/resources/102939","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:101"
"http://data.parliament.uk/resources/102940","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:102"
"http://data.parliament.uk/resources/102941","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:103"
"http://data.parliament.uk/resources/102942","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:104"
"http://data.parliament.uk/resources/102943","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:105"
"http://data.parliament.uk/resources/102928","2004-03-16","Traffic Management Bill","CD:2004-03-16:90"
"http://data.parliament.uk/resources/102929","2004-03-16","Traffic Management Bill","CD:2004-03-16:91"
"http://data.parliament.uk/resources/102930","2004-03-16","Traffic Management Bill","CD:2004-03-16:92"
"http://data.parliament.uk/resources/102931","2004-03-16","Traffic Management Bill","CD:2004-03-16:93"
"http://data.parliament.uk/resources/102932","2004-03-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-16:94"
"http://data.parliament.uk/resources/102933","2004-03-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-16:95"
"http://data.parliament.uk/resources/102934","2004-03-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-16:96"
"http://data.parliament.uk/resources/102924","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:86"
"http://data.parliament.uk/resources/102925","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:87"
"http://data.parliament.uk/resources/102926","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:88"
"http://data.parliament.uk/resources/102927","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:89"
"http://data.parliament.uk/resources/102921","2004-03-10","Justice (Northern Ireland) Bill [Lords]","CD:2004-03-10:83"
"http://data.parliament.uk/resources/102922","2004-03-10","Justice (Northern Ireland) Bill [Lords]","CD:2004-03-10:84"
"http://data.parliament.uk/resources/102923","2004-03-10","Justice (Northern Ireland) Bill [Lords]","CD:2004-03-10:85"
"http://data.parliament.uk/resources/102918","2004-03-09","Iraq (Attorney-General's Advice)","CD:2004-03-09:80"
"http://data.parliament.uk/resources/102919","2004-03-09","Young People and Democracy","CD:2004-03-09:81"
"http://data.parliament.uk/resources/102920","2004-03-09","Young People and Democracy","CD:2004-03-09:82"
"http://data.parliament.uk/resources/102914","2004-03-08","Points of Order","CD:2004-03-08:76"
"http://data.parliament.uk/resources/102915","2004-03-08","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-08:77"
"http://data.parliament.uk/resources/102916","2004-03-08","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-08:78"
"http://data.parliament.uk/resources/102917","2004-03-08","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-08:79"
"http://data.parliament.uk/resources/102909","2004-03-03","Deferred Division","CD:2004-03-03:71"
"http://data.parliament.uk/resources/102910","2004-03-03","Trade Justice for the Developing World","CD:2004-03-03:72"
"http://data.parliament.uk/resources/102911","2004-03-03","Protection of Vulnerable Children","CD:2004-03-03:73"
"http://data.parliament.uk/resources/102912","2004-03-03","Protection of Vulnerable Children","CD:2004-03-03:74"
"http://data.parliament.uk/resources/102913","2004-03-03","Protection of Vulnerable Children","CD:2004-03-03:75"
"http://data.parliament.uk/resources/102906","2004-03-02","Pensions Bill","CD:2004-03-02:68"
"http://data.parliament.uk/resources/102907","2004-03-02","Pensions Bill","CD:2004-03-02:69"
"http://data.parliament.uk/resources/102908","2004-03-02","Pensions Bill","CD:2004-03-02:70"
"http://data.parliament.uk/resources/102899","2004-03-01","Asylum and Immigration (Treatment of Claimants, Etc.) Bill","CD:2004-03-01:61"
"http://data.parliament.uk/resources/102900","2004-03-01","Asylum and Immigration (Treatment of Claimants, Etc.) Bill","CD:2004-03-01:62"
"http://data.parliament.uk/resources/102901","2004-03-01","Asylum and Immigration (Treatment of Claimants, Etc.) Bill","CD:2004-03-01:63"
"http://data.parliament.uk/resources/102902","2004-03-01","Asylum and Immigration (Treatment of Claimants, Etc.) Bill","CD:2004-03-01:64"
"http://data.parliament.uk/resources/102903","2004-03-01","Asylum and Immigration (Treatment of Claimants, Etc.) Bill","CD:2004-03-01:65"
"http://data.parliament.uk/resources/102904","2004-03-01","Asylum and Immigration (Treatment of Claimants, Etc.) Bill","CD:2004-03-01:66"
"http://data.parliament.uk/resources/102905","2004-03-01","Asylum and Immigration (Treatment of Claimants, Etc.) Bill","CD:2004-03-01:67"
"http://data.parliament.uk/resources/102898","2004-02-26","Employment Relations Bill [Money]","CD:2004-02-26:60"
"http://data.parliament.uk/resources/102896","2004-02-25","School Admissions (Prohibition of Religious Discrimination","CD:2004-02-25:58"
"http://data.parliament.uk/resources/102897","2004-02-25","Anti-terrorism, Crime and Security","CD:2004-02-25:59"
"http://data.parliament.uk/resources/102894","2004-02-24","Pension Scheme Wind-ups","CD:2004-02-24:56"
"http://data.parliament.uk/resources/102895","2004-02-24","Pension Scheme Wind-ups","CD:2004-02-24:57"
"http://data.parliament.uk/resources/102893","2004-02-23","Gender Recognition Bill","CD:2004-02-23:55"
"http://data.parliament.uk/resources/102890","2004-02-11","Northern Ireland","CD:2004-02-11:52"
"http://data.parliament.uk/resources/102891","2004-02-11","Regional Assemblies","CD:2004-02-11:53"
"http://data.parliament.uk/resources/102892","2004-02-11","Regional Assemblies","CD:2004-02-11:54"
"http://data.parliament.uk/resources/102888","2004-02-10","The Environment","CD:2004-02-10:50"
"http://data.parliament.uk/resources/102889","2004-02-10","Local Taxation","CD:2004-02-10:51"
"http://data.parliament.uk/resources/102885","2004-02-09","Scottish Parliament (Constituencies) Bill","CD:2004-02-09:47"
"http://data.parliament.uk/resources/102886","2004-02-09","Scottish Parliament (Constituencies) Bill","CD:2004-02-09:48"
"http://data.parliament.uk/resources/102887","2004-02-09","Scottish Parliament (Constituencies) Bill","CD:2004-02-09:49"
"http://data.parliament.uk/resources/102882","2004-02-05","Higher Education Bill (Programme) (No. 2)","CD:2004-02-05:44"
"http://data.parliament.uk/resources/102883","2004-02-05","Police","CD:2004-02-05:45"
"http://data.parliament.uk/resources/102884","2004-02-05","Local Government Finance","CD:2004-02-05:46"
"http://data.parliament.uk/resources/102880","2004-02-03","Child Trust Funds Bill","CD:2004-02-03:42"
"http://data.parliament.uk/resources/102881","2004-02-03","Child Trust Funds Bill","CD:2004-02-03:43"
"http://data.parliament.uk/resources/102878","2004-02-02","Horserace Betting and Olympic Lottery Bill","CD:2004-02-02:40"
"http://data.parliament.uk/resources/102879","2004-02-02","Horserace Betting and Olympic Lottery Bill","CD:2004-02-02:41"
"http://data.parliament.uk/resources/102876","2004-01-27","Higher Education Bill","CD:2004-01-27:38"
"http://data.parliament.uk/resources/102877","2004-01-27","Higher Education Bill","CD:2004-01-27:39"
"http://data.parliament.uk/resources/102875","2004-01-26","Fire and Rescue Services Bill","CD:2004-01-26:37"
"http://data.parliament.uk/resources/102872","2004-01-21","Case for a Civil Service Bill","CD:2004-01-21:34"
"http://data.parliament.uk/resources/102873","2004-01-21","Scottish Constituencies (Members' Voting Rights)","CD:2004-01-21:35"
"http://data.parliament.uk/resources/102874","2004-01-21","Scottish Constituencies (Members' Voting Rights)","CD:2004-01-21:36"
"http://data.parliament.uk/resources/102871","2004-01-20","Crown Employment (Nationality)","CD:2004-01-20:33"
"http://data.parliament.uk/resources/102870","2004-01-19","Civil Contingencies Bill","CD:2004-01-19:32"
"http://data.parliament.uk/resources/102868","2004-01-14","Employment Relations Bill","CD:2004-01-14:30"
"http://data.parliament.uk/resources/102869","2004-01-14","Employment Relations Bill","CD:2004-01-14:31"
"http://data.parliament.uk/resources/102865","2004-01-13","National Audit Office Report on Operation Telic","CD:2004-01-13:27"
"http://data.parliament.uk/resources/102866","2004-01-13","Future of the Post Office Network","CD:2004-01-13:28"
"http://data.parliament.uk/resources/102867","2004-01-13","Future of the Post Office Network","CD:2004-01-13:29"
"http://data.parliament.uk/resources/102863","2004-01-12","Housing Bill","CD:2004-01-12:25"
"http://data.parliament.uk/resources/102864","2004-01-12","Housing Bill","CD:2004-01-12:26"
"http://data.parliament.uk/resources/102862","2004-01-08","Horserace Betting and Olympic Lottery Bill","CD:2004-01-08:24"
"http://data.parliament.uk/resources/102860","2004-01-07","NHS Performance Indicators","CD:2004-01-07:22"
"http://data.parliament.uk/resources/102861","2004-01-07","Care Homes","CD:2004-01-07:23"
"http://data.parliament.uk/resources/102859","2004-01-06","National Insurance Contributions and Statutory Payments Bill","CD:2004-01-06:21"
"http://data.parliament.uk/resources/102857","2004-01-05","Traffic Management Bill","CD:2004-01-05:19"
"http://data.parliament.uk/resources/102858","2004-01-05","Traffic Management Bill","CD:2004-01-05:20"
"http://data.parliament.uk/resources/102853","2003-12-17","Deferred Division","CD:2003-12-17:15"
"http://data.parliament.uk/resources/102854","2003-12-17","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2003-12-17:16"
"http://data.parliament.uk/resources/102855","2003-12-17","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2003-12-17:17"
"http://data.parliament.uk/resources/102856","2003-12-17","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2003-12-17:18"
"http://data.parliament.uk/resources/102848","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:10"
"http://data.parliament.uk/resources/102849","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:11"
"http://data.parliament.uk/resources/102850","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:12"
"http://data.parliament.uk/resources/102851","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:13"
"http://data.parliament.uk/resources/102852","2003-12-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2003-12-16:14"
"http://data.parliament.uk/resources/102846","2003-12-15","Child Trust Funds Bill","CD:2003-12-15:8"
"http://data.parliament.uk/resources/102847","2003-12-15","Child Trust Funds Bill","CD:2003-12-15:9"
"http://data.parliament.uk/resources/102844","2003-12-09","Planning and Compulsory Purchase Bill","CD:2003-12-09:6"
"http://data.parliament.uk/resources/102845","2003-12-09","Planning and Compulsory Purchase Bill","CD:2003-12-09:7"
"http://data.parliament.uk/resources/102843","2003-12-08","Planning and Compulsory Purchase Bill","CD:2003-12-08:5"
"http://data.parliament.uk/resources/102840","2003-12-04","The Economy","CD:2003-12-04:2"
"http://data.parliament.uk/resources/102841","2003-12-04","The Economy","CD:2003-12-04:3"
"http://data.parliament.uk/resources/102842","2003-12-04","The Economy","CD:2003-12-04:4"
"http://data.parliament.uk/resources/102839","2003-12-03","Public Sevices Health and Education","CD:2003-12-03:1"
"http://data.parliament.uk/resources/102837","2003-11-20","Sittings of the House","CD:2003-11-20:389"
"http://data.parliament.uk/resources/102838","2003-11-20","Sittings of the House","CD:2003-11-20:390"
"http://data.parliament.uk/resources/102828","2003-11-19","Health and Social Care (Community Health and Standards) Bill (Programme) (No. 3)","CD:2003-11-19:380"
"http://data.parliament.uk/resources/102829","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:381"
"http://data.parliament.uk/resources/102830","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:382"
"http://data.parliament.uk/resources/102831","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:383"
"http://data.parliament.uk/resources/102832","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:384"
"http://data.parliament.uk/resources/102833","2003-11-19","Criminal Justice Bill","CD:2003-11-19:385"
"http://data.parliament.uk/resources/102834","2003-11-19","Criminal Justice Bill","CD:2003-11-19:386"
"http://data.parliament.uk/resources/102835","2003-11-19","Criminal Justice Bill","CD:2003-11-19:387"
"http://data.parliament.uk/resources/102836","2003-11-19","Health and Social Care (Community Health and Standards) Bill","CD:2003-11-19:388"
"http://data.parliament.uk/resources/102816","2003-11-18","Grammar Schools (Ballots and Consultation)","CD:2003-11-18:368"
"http://data.parliament.uk/resources/102817","2003-11-18","Sexual Offences Bill [Lords]","CD:2003-11-18:369"
"http://data.parliament.uk/resources/102818","2003-11-18","Criminal Justice (Programme)","CD:2003-11-18:370"
"http://data.parliament.uk/resources/102819","2003-11-18","Criminal Justice Bill","CD:2003-11-18:371"
"http://data.parliament.uk/resources/102820","2003-11-18","Criminal Justice Bill","CD:2003-11-18:372"
"http://data.parliament.uk/resources/102821","2003-11-18","Criminal Justice Bill","CD:2003-11-18:373"
"http://data.parliament.uk/resources/102822","2003-11-18","Criminal Justice Bill","CD:2003-11-18:374"
"http://data.parliament.uk/resources/102823","2003-11-18","Criminal Justice Bill","CD:2003-11-18:375"
"http://data.parliament.uk/resources/102824","2003-11-18","Criminal Justice Bill","CD:2003-11-18:376"
"http://data.parliament.uk/resources/102825","2003-11-18","Criminal Justice Bill","CD:2003-11-18:377"
"http://data.parliament.uk/resources/102826","2003-11-18","Criminal Justice Bill","CD:2003-11-18:378"
"http://data.parliament.uk/resources/102827","2003-11-18","Criminal Justice Bill","CD:2003-11-18:379"
"http://data.parliament.uk/resources/102811","2003-11-17","Courts Bill [Lords] (Programme) (No. 2)","CD:2003-11-17:363"
"http://data.parliament.uk/resources/102812","2003-11-17","Anti-social Behaviour Bill (Programme) (No. 3)","CD:2003-11-17:364"
"http://data.parliament.uk/resources/102813","2003-11-17","Anti-social Behaviour Bill","CD:2003-11-17:365"
"http://data.parliament.uk/resources/102814","2003-11-17","Anti-social Behaviour Bill","CD:2003-11-17:366"
"http://data.parliament.uk/resources/102815","2003-11-17","Anti-social Behaviour Bill","CD:2003-11-17:367"
"http://data.parliament.uk/resources/102807","2003-11-12","Constitution for Europe (Referendum)","CD:2003-11-12:359"
